date,minute,MatchID,x,y,xG,result,team,Home_Away,player,player_assisted,Shot type
2024-03-03 14:30:00,72,23276,0.950999984741211,0.610999984741211,0.1272258311510086,Goal,Bayer Leverkusen,a,Álex Grimaldo,Amine Adli,LeftFoot
2024-03-03 14:30:00,75,23276,0.8119999694824219,0.55,0.07294929772615433,BlockedShot,Bayer Leverkusen,a,Nathan Tella,Amine Adli,RightFoot
2024-03-03 14:30:00,76,23276,0.7769999694824219,0.665,0.039676815271377563,SavedShot,Bayer Leverkusen,a,Florian Wirtz,Robert Andrich,RightFoot
2024-03-03 14:30:00,81,23276,0.879000015258789,0.35900001525878905,0.09281130880117416,BlockedShot,Bayer Leverkusen,a,Florian Wirtz,Granit Xhaka,RightFoot
2024-03-03 14:30:00,83,23276,0.889000015258789,0.7030000305175781,0.03735406696796417,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Florian Wirtz,LeftFoot
2024-03-10 18:30:00,16,23283,0.7809999847412109,0.28899999618530275,0.02128426544368267,SavedShot,Bayer Leverkusen,h,Josip Stanisic,Florian Wirtz,RightFoot
2024-03-10 18:30:00,21,23283,0.955,0.5790000152587891,0.3550748825073242,SavedShot,Bayer Leverkusen,h,Florian Wirtz,Granit Xhaka,RightFoot
2024-03-10 18:30:00,22,23283,0.754000015258789,0.4809999847412109,0.02316112257540226,MissedShots,Bayer Leverkusen,h,Granit Xhaka,Nathan Tella,LeftFoot
2024-03-10 18:30:00,36,23283,0.97,0.49400001525878906,0.6345508694648743,Goal,Bayer Leverkusen,h,Nathan Tella,Álex Grimaldo,Head
2024-03-10 18:30:00,39,23283,0.909000015258789,0.455,0.24048414826393127,SavedShot,Bayer Leverkusen,h,Piero Hincapié,Álex Grimaldo,Head
2024-03-10 18:30:00,40,23283,0.735,0.3270000076293945,0.024282611906528473,MissedShots,Bayer Leverkusen,h,Exequiel Palacios,Granit Xhaka,RightFoot
2024-03-10 18:30:00,42,23283,0.72,0.5459999847412109,0.019634321331977844,MissedShots,Bayer Leverkusen,h,Jonathan Tah,Exequiel Palacios,RightFoot
2024-03-10 18:30:00,50,23283,0.754000015258789,0.5929999923706055,0.0656554326415062,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,,RightFoot
2024-03-10 18:30:00,61,23283,0.9269999694824219,0.6309999847412109,0.020004471763968468,MissedShots,Bayer Leverkusen,h,Amine Adli,Granit Xhaka,Head
2024-03-10 18:30:00,63,23283,0.8490000152587891,0.3220000076293945,0.059253498911857605,BlockedShot,Bayer Leverkusen,h,Edmond Tapsoba,,RightFoot
2024-03-10 18:30:00,69,23283,0.7819999694824219,0.32799999237060545,0.030773919075727463,SavedShot,Bayer Leverkusen,h,Granit Xhaka,Edmond Tapsoba,LeftFoot
2024-03-10 18:30:00,70,23283,0.7959999847412109,0.25299999237060544,0.020546436309814453,MissedShots,Bayer Leverkusen,h,Álex Grimaldo,Amine Adli,LeftFoot
2024-03-10 18:30:00,73,23283,0.784000015258789,0.5279999923706055,0.029500676319003105,BlockedShot,Bayer Leverkusen,h,Álex Grimaldo,Florian Wirtz,LeftFoot
2024-03-10 18:30:00,77,23283,0.8730000305175781,0.3890000152587891,0.014493074268102646,SavedShot,Bayer Leverkusen,h,Jonathan Tah,Álex Grimaldo,Head
2024-03-10 18:30:00,81,23283,0.885,0.6329999923706054,0.09995146095752716,BlockedShot,Bayer Leverkusen,h,Borja Iglesias,Álex Grimaldo,RightFoot
2024-03-10 18:30:00,81,23283,0.7140000152587891,0.3189999961853027,0.020791348069906235,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,Exequiel Palacios,RightFoot
2024-03-10 18:30:00,82,23283,0.8930000305175781,0.3970000076293945,0.03265552967786789,MissedShots,Bayer Leverkusen,h,Amine Adli,,Head
2024-03-10 18:30:00,84,23283,0.8109999847412109,0.4420000076293945,0.06690194457769394,MissedShots,Bayer Leverkusen,h,Exequiel Palacios,Jonas Hofmann,RightFoot
2024-03-10 18:30:00,85,23283,0.9119999694824219,0.5670000076293945,0.3214974105358124,Goal,Bayer Leverkusen,h,Florian Wirtz,Exequiel Palacios,RightFoot
2024-03-10 18:30:00,24,23283,0.775,0.5070000076293946,0.03122728317975998,SavedShot,Wolfsburg,a,Cédric Zesiger,,LeftFoot
2024-03-10 18:30:00,26,23283,0.9180000305175782,0.32099998474121094,0.3236241042613983,MissedShots,Wolfsburg,a,Bote Baku,Maximilian Arnold,RightFoot
2024-03-17 14:30:00,9,23292,0.8719999694824219,0.385,0.06968731433153152,Goal,Freiburg,h,Ritsu Doan,Lucas Höler,LeftFoot
2024-03-17 14:30:00,19,23292,0.7340000152587891,0.669000015258789,0.0119008868932724,MissedShots,Freiburg,h,Christian Günter,Vincenzo Grifo,LeftFoot
2024-03-17 14:30:00,23,23292,0.8090000152587891,0.3240000152587891,0.029430069029331207,MissedShots,Freiburg,h,Merlin Röhl,Lucas Höler,RightFoot
2024-03-17 14:30:00,24,23292,0.874000015258789,0.3509999847412109,0.05951398238539696,MissedShots,Freiburg,h,Roland Sallai,Vincenzo Grifo,RightFoot
2024-03-17 14:30:00,27,23292,0.87,0.3970000076293945,0.00852055661380291,MissedShots,Freiburg,h,Nicolas Höfler,Vincenzo Grifo,Head
2024-03-17 14:30:00,27,23292,0.9290000152587891,0.4420000076293945,0.09289693832397461,BlockedShot,Freiburg,h,Lucas Höler,Nicolas Höfler,RightFoot
2024-03-17 14:30:00,36,23292,0.7969999694824219,0.500999984741211,0.0459672287106514,BlockedShot,Freiburg,h,Christian Günter,Merlin Röhl,RightFoot
2024-03-17 14:30:00,56,23292,0.8819999694824219,0.519000015258789,0.06252484023571014,MissedShots,Freiburg,h,Merlin Röhl,Christian Günter,Head
2024-03-17 14:30:00,78,23292,0.905,0.62,0.08684507012367249,SavedShot,Freiburg,h,Yannik Keitel,Florent Muslija,LeftFoot
2024-03-17 14:30:00,78,23292,0.980999984741211,0.5729999923706055,0.4219377040863037,Goal,Freiburg,h,Yannik Keitel,,RightFoot
2024-03-17 14:30:00,93,23292,0.960999984741211,0.5670000076293945,0.06403660029172897,MissedShots,Freiburg,h,Manuel Gulde,Florent Muslija,Head
2024-03-17 14:30:00,1,23292,0.860999984741211,0.6480000305175782,0.05237952247262001,Goal,Bayer Leverkusen,a,Florian Wirtz,Álex Grimaldo,RightFoot
2024-03-17 14:30:00,7,23292,0.7190000152587891,0.40099998474121096,0.01969783753156662,MissedShots,Bayer Leverkusen,a,Jonathan Tah,Granit Xhaka,RightFoot
2024-03-17 14:30:00,29,23292,0.7469999694824219,0.6990000152587891,0.017162883654236794,MissedShots,Bayer Leverkusen,a,Piero Hincapié,Granit Xhaka,LeftFoot
2024-03-17 14:30:00,36,23292,0.8590000152587891,0.4520000076293945,0.12358655780553818,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,,RightFoot
2024-03-17 14:30:00,39,23292,0.9219999694824219,0.6,0.08646900951862335,SavedShot,Bayer Leverkusen,a,Patrik Schick,,LeftFoot
2024-03-17 14:30:00,39,23292,0.914000015258789,0.5329999923706055,0.4587272107601166,Goal,Bayer Leverkusen,a,Adam Hlozek,,RightFoot
2024-03-17 14:30:00,44,23292,0.884000015258789,0.7019999694824218,0.32968828082084656,SavedShot,Bayer Leverkusen,a,Exequiel Palacios,,RightFoot
2024-03-17 14:30:00,46,23292,0.9569999694824218,0.6020000076293945,0.017589427530765533,SavedShot,Bayer Leverkusen,a,Jonathan Tah,Álex Grimaldo,Head
2024-03-17 14:30:00,50,23292,0.8130000305175781,0.475,0.07260870933532715,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,Álex Grimaldo,RightFoot
2024-03-17 14:30:00,51,23292,0.774000015258789,0.48700000762939455,0.06580178439617157,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,,LeftFoot
2024-03-17 14:30:00,52,23292,0.8919999694824219,0.4370000076293945,0.09040481597185135,Goal,Bayer Leverkusen,a,Patrik Schick,Jeremie Frimpong,LeftFoot
2024-03-17 14:30:00,57,23292,0.8859999847412109,0.705999984741211,0.050313062965869904,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-03-17 14:30:00,72,23292,0.779000015258789,0.4329999923706055,0.09298021346330643,BlockedShot,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-03-17 14:30:00,72,23292,0.875999984741211,0.425,0.1296960562467575,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,,RightFoot
2024-03-17 14:30:00,74,23292,0.8930000305175781,0.4929999923706055,0.14343859255313873,MissedShots,Bayer Leverkusen,a,Adam Hlozek,Florian Wirtz,RightFoot
2024-03-17 14:30:00,81,23292,0.960999984741211,0.519000015258789,0.5441339015960693,ShotOnPost,Bayer Leverkusen,a,Florian Wirtz,Álex Grimaldo,RightFoot
2024-03-17 14:30:00,85,23292,0.8159999847412109,0.634000015258789,0.04449024423956871,SavedShot,Bayer Leverkusen,a,Granit Xhaka,Florian Wirtz,LeftFoot
2024-03-17 14:30:00,87,23292,0.8430000305175781,0.49900001525878906,0.058459676802158356,MissedShots,Bayer Leverkusen,a,Exequiel Palacios,,LeftFoot
2024-03-17 14:30:00,89,23292,0.914000015258789,0.4570000076293945,0.14539508521556854,BlockedShot,Bayer Leverkusen,a,Álex Grimaldo,Nathan Tella,LeftFoot
2024-03-30 14:30:00,5,23301,0.735999984741211,0.5429999923706055,0.020738784223794937,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Florian Wirtz,RightFoot
2024-03-30 14:30:00,10,23301,0.81,0.5459999847412109,0.055480021983385086,SavedShot,Bayer Leverkusen,h,Granit Xhaka,Florian Wirtz,LeftFoot
2024-03-30 14:30:00,16,23301,0.710999984741211,0.515,0.014530474320054054,BlockedShot,Bayer Leverkusen,h,Granit Xhaka,Florian Wirtz,LeftFoot
2024-03-30 14:30:00,17,23301,0.7830000305175782,0.6359999847412109,0.028597289696335793,MissedShots,Bayer Leverkusen,h,Florian Wirtz,Jonas Hofmann,RightFoot
2024-03-30 14:30:00,19,23301,0.8959999847412109,0.2670000076293945,0.03856605291366577,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,,RightFoot
2024-03-30 14:30:00,35,23301,0.775,0.37599998474121094,0.02413729578256607,BlockedShot,Bayer Leverkusen,h,Granit Xhaka,Jonas Hofmann,LeftFoot
2024-03-30 14:30:00,40,23301,0.91,0.265,0.036689117550849915,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Robert Andrich,RightFoot
2024-03-30 14:30:00,41,23301,0.7809999847412109,0.8109999847412109,0.012427936308085918,SavedShot,Bayer Leverkusen,h,Granit Xhaka,,LeftFoot
2024-03-30 14:30:00,43,23301,0.9169999694824219,0.3220000076293945,0.056117333471775055,SavedShot,Bayer Leverkusen,h,Jonas Hofmann,Florian Wirtz,RightFoot
2024-03-30 14:30:00,46,23301,0.8780000305175781,0.40900001525878904,0.08550728857517242,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Jeremie Frimpong,RightFoot
2024-03-30 14:30:00,46,23301,0.965999984741211,0.6079999923706054,0.15739764273166656,MissedShots,Bayer Leverkusen,h,Robert Andrich,Álex Grimaldo,Head
2024-03-30 14:30:00,49,23301,0.7769999694824219,0.3270000076293945,0.022278528660535812,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,Granit Xhaka,RightFoot
2024-03-30 14:30:00,51,23301,0.8769999694824219,0.5540000152587891,0.0448441356420517,SavedShot,Bayer Leverkusen,h,Piero Hincapié,Álex Grimaldo,Head
2024-03-30 14:30:00,53,23301,0.91,0.3240000152587891,0.08123461157083511,SavedShot,Bayer Leverkusen,h,Florian Wirtz,Jonas Hofmann,RightFoot
2024-03-30 14:30:00,54,23301,0.9030000305175782,0.4520000076293945,0.020434606820344925,MissedShots,Bayer Leverkusen,h,Jonathan Tah,Jonas Hofmann,Head
2024-03-30 14:30:00,57,23301,0.76,0.6909999847412109,0.019534287974238396,SavedShot,Bayer Leverkusen,h,Álex Grimaldo,Robert Andrich,LeftFoot
2024-03-30 14:30:00,62,23301,0.860999984741211,0.4279999923706055,0.06218140572309494,BlockedShot,Bayer Leverkusen,h,Jeremie Frimpong,,LeftFoot
2024-03-30 14:30:00,63,23301,0.8859999847412109,0.35200000762939454,0.050668783485889435,BlockedShot,Bayer Leverkusen,h,Amine Adli,Robert Andrich,LeftFoot
2024-03-30 14:30:00,64,23301,0.775,0.69,0.05997266247868538,BlockedShot,Bayer Leverkusen,h,Álex Grimaldo,,LeftFoot
2024-03-30 14:30:00,69,23301,0.76,0.62,0.023404302075505257,SavedShot,Bayer Leverkusen,h,Álex Grimaldo,Granit Xhaka,LeftFoot
2024-03-30 14:30:00,70,23301,0.9459999847412109,0.34799999237060547,0.09579941630363464,BlockedShot,Bayer Leverkusen,h,Jeremie Frimpong,Amine Adli,LeftFoot
2024-03-30 14:30:00,73,23301,0.9059999847412109,0.415,0.07551243156194687,MissedShots,Bayer Leverkusen,h,Patrik Schick,Jeremie Frimpong,LeftFoot
2024-03-30 14:30:00,75,23301,0.914000015258789,0.5720000076293945,0.08071328699588776,SavedShot,Bayer Leverkusen,h,Patrik Schick,,LeftFoot
2024-03-30 14:30:00,75,23301,0.9669999694824218,0.6079999923706054,0.0877540111541748,SavedShot,Bayer Leverkusen,h,Amine Adli,,LeftFoot
2024-03-30 14:30:00,75,23301,0.884000015258789,0.455,0.07610315829515457,MissedShots,Bayer Leverkusen,h,Robert Andrich,Amine Adli,RightFoot
2024-03-30 14:30:00,78,23301,0.875999984741211,0.41900001525878905,0.08908133953809738,BlockedShot,Bayer Leverkusen,h,Jeremie Frimpong,Florian Wirtz,RightFoot
2024-03-30 14:30:00,78,23301,0.7680000305175781,0.40400001525878904,0.027631746605038643,BlockedShot,Bayer Leverkusen,h,Jonathan Tah,,RightFoot
2024-03-30 14:30:00,81,23301,0.9590000152587891,0.6719999694824219,0.06015881150960922,MissedShots,Bayer Leverkusen,h,Patrik Schick,Robert Andrich,LeftFoot
2024-03-30 14:30:00,82,23301,0.9119999694824219,0.49,0.09983313828706741,MissedShots,Bayer Leverkusen,h,Patrik Schick,Amine Adli,LeftFoot
2024-03-30 14:30:00,86,23301,0.8619999694824219,0.500999984741211,0.09186499565839767,ShotOnPost,Bayer Leverkusen,h,Borja Iglesias,Amine Adli,LeftFoot
2024-03-30 14:30:00,87,23301,0.8969999694824219,0.6419999694824219,0.06921005994081497,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,Álex Grimaldo,RightFoot
2024-03-30 14:30:00,87,23301,0.91,0.5270000076293946,0.38370761275291443,Goal,Bayer Leverkusen,h,Robert Andrich,Jonathan Tah,RightFoot
2024-03-30 14:30:00,88,23301,0.7969999694824219,0.580999984741211,0.037029653787612915,MissedShots,Bayer Leverkusen,h,Álex Grimaldo,Amine Adli,LeftFoot
2024-03-30 14:30:00,90,23301,0.97,0.5029999923706054,0.8571187853813171,Goal,Bayer Leverkusen,h,Patrik Schick,Nathan Tella,LeftFoot
2024-03-30 14:30:00,32,23301,0.9209999847412109,0.6419999694824219,0.31041961908340454,Goal,Hoffenheim,a,Maximilian Beier,Wout Weghorst,RightFoot
2024-03-30 14:30:00,39,23301,0.8180000305175781,0.63,0.046500612050294876,SavedShot,Hoffenheim,a,Andrej Kramaric,Maximilian Beier,LeftFoot
2024-03-30 14:30:00,42,23301,0.8180000305175781,0.47700000762939454,0.07965574413537979,MissedShots,Hoffenheim,a,Wout Weghorst,Pavel Kaderábek,LeftFoot
2024-03-30 14:30:00,47,23301,0.74,0.6730000305175782,0.03753546252846718,BlockedShot,Hoffenheim,a,Maximilian Beier,David Jurásek,RightFoot
2024-03-30 14:30:00,66,23301,0.725999984741211,0.5629999923706055,0.07300354540348053,BlockedShot,Hoffenheim,a,Anton Stach,Grischa Prömel,RightFoot
2024-03-30 14:30:00,80,23301,0.8590000152587891,0.4879999923706055,0.11057253181934357,BlockedShot,Hoffenheim,a,Grischa Prömel,Dennis Geiger,LeftFoot
2024-04-06 13:30:00,30,23309,0.7980000305175782,0.590999984741211,0.035720452666282654,BlockedShot,Union Berlin,h,Rani Khedira,Robin Gosens,LeftFoot
2024-04-06 13:30:00,35,23309,0.905,0.6120000076293945,0.023538559675216675,MissedShots,Union Berlin,h,Robin Gosens,Christopher Trimmel,Head
2024-04-06 13:30:00,38,23309,0.8680000305175781,0.5570000076293945,0.101011261343956,MissedShots,Union Berlin,h,Yorbe Vertessen,Robin Gosens,RightFoot
2024-04-06 13:30:00,53,23309,0.764000015258789,0.5429999923706055,0.019952427595853806,BlockedShot,Union Berlin,h,Andras Schafer,,RightFoot
2024-04-06 13:30:00,65,23309,0.754000015258789,0.40700000762939453,0.02718728594481945,MissedShots,Union Berlin,h,Alex Kral,Mikkel Kaufmann,LeftFoot
2024-04-06 13:30:00,74,23309,0.904000015258789,0.34599998474121096,0.007814237847924232,MissedShots,Union Berlin,h,Alex Kral,Josip Juranovic,Head
2024-04-06 13:30:00,80,23309,0.9130000305175782,0.5690000152587891,0.02018076181411743,MissedShots,Union Berlin,h,Diogo Leite,Josip Juranovic,Head
2024-04-06 13:30:00,96,23309,0.9080000305175782,0.6220000076293946,0.021621091291308403,BlockedShot,Union Berlin,h,Frederik Rönnow,Josip Juranovic,Head
2024-04-06 13:30:00,96,23309,0.905,0.644000015258789,0.012838452123105526,MissedShots,Union Berlin,h,Frederik Rönnow,Josip Juranovic,Head
2024-04-06 13:30:00,2,23309,0.8959999847412109,0.3240000152587891,0.04965035989880562,MissedShots,Bayer Leverkusen,a,Borja Iglesias,Jonathan Tah,RightFoot
2024-04-06 13:30:00,5,23309,0.7869999694824219,0.5559999847412109,0.0373251773416996,BlockedShot,Bayer Leverkusen,a,Granit Xhaka,Nathan Tella,RightFoot
2024-04-06 13:30:00,6,23309,0.7190000152587891,0.45599998474121095,0.012390527874231339,BlockedShot,Bayer Leverkusen,a,Adam Hlozek,,RightFoot
2024-04-06 13:30:00,10,23309,0.779000015258789,0.395,0.08445864170789719,SavedShot,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-04-06 13:30:00,14,23309,0.9280000305175782,0.5059999847412109,0.44098082184791565,SavedShot,Bayer Leverkusen,a,Borja Iglesias,Nathan Tella,Head
2024-04-06 13:30:00,27,23309,0.874000015258789,0.544000015258789,0.11155565083026886,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Nathan Tella,RightFoot
2024-04-06 13:30:00,37,23309,0.8580000305175781,0.515,0.010775391943752766,BlockedShot,Bayer Leverkusen,a,Piero Hincapié,Álex Grimaldo,Head
2024-04-06 13:30:00,42,23309,0.7530000305175781,0.57,0.01965647004544735,SavedShot,Bayer Leverkusen,a,Robert Andrich,Florian Wirtz,RightFoot
2024-04-06 13:30:00,48,23309,0.825999984741211,0.4370000076293945,0.054382696747779846,BlockedShot,Bayer Leverkusen,a,Florian Wirtz,Álex Grimaldo,RightFoot
2024-04-06 13:30:00,48,23309,0.8490000152587891,0.45099998474121095,0.06657782196998596,BlockedShot,Bayer Leverkusen,a,Robert Andrich,,LeftFoot
2024-04-06 13:30:00,48,23309,0.8769999694824219,0.48400001525878905,0.0996885895729065,BlockedShot,Bayer Leverkusen,a,Piero Hincapié,,LeftFoot
2024-04-06 13:30:00,51,23309,0.92,0.3390000152587891,0.08163793385028839,BlockedShot,Bayer Leverkusen,a,Nathan Tella,,LeftFoot
2024-04-06 13:30:00,52,23309,0.885,0.5,0.75777667760849,Goal,Bayer Leverkusen,a,Florian Wirtz,,RightFoot
2024-04-06 13:30:00,58,23309,0.9219999694824219,0.6480000305175782,0.2991073727607727,SavedShot,Bayer Leverkusen,a,Amine Adli,Florian Wirtz,LeftFoot
2024-04-06 13:30:00,59,23309,0.91,0.5720000076293945,0.018153704702854156,MissedShots,Bayer Leverkusen,a,Jonathan Tah,Álex Grimaldo,Head
2024-04-06 13:30:00,76,23309,0.850999984741211,0.5,0.10298251360654831,SavedShot,Bayer Leverkusen,a,Nathan Tella,Florian Wirtz,LeftFoot
2024-04-06 13:30:00,81,23309,0.9340000152587891,0.37400001525878906,0.029576344415545464,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Álex Grimaldo,Head
2024-04-06 13:30:00,90,23309,0.73,0.46700000762939453,0.02561781369149685,SavedShot,Bayer Leverkusen,a,Álex Grimaldo,Odilon Kossounou,LeftFoot
2024-04-06 13:30:00,93,23309,0.8530000305175781,0.36900001525878906,0.07919249683618546,BlockedShot,Bayer Leverkusen,a,Jeremie Frimpong,Victor Boniface,LeftFoot
2024-04-06 13:30:00,94,23309,0.9030000305175782,0.590999984741211,0.3955329656600952,SavedShot,Bayer Leverkusen,a,Amine Adli,Robert Andrich,LeftFoot
2024-04-14 15:30:00,7,23319,0.9480000305175781,0.56,0.42399221658706665,SavedShot,Bayer Leverkusen,h,Piero Hincapié,Nathan Tella,LeftFoot
2024-04-14 15:30:00,13,23319,0.9269999694824219,0.41700000762939454,0.03771188482642174,BlockedShot,Bayer Leverkusen,h,Jonathan Tah,Jonas Hofmann,OtherBodyPart
2024-04-14 15:30:00,15,23319,0.7330000305175781,0.455,0.019957294687628746,BlockedShot,Bayer Leverkusen,h,Granit Xhaka,Robert Andrich,LeftFoot
2024-04-14 15:30:00,16,23319,0.899000015258789,0.615,0.012286098673939705,MissedShots,Bayer Leverkusen,h,Jonathan Tah,Jonas Hofmann,Head
2024-04-14 15:30:00,24,23319,0.885,0.5,0.75777667760849,Goal,Bayer Leverkusen,h,Victor Boniface,,RightFoot
2024-04-14 15:30:00,27,23319,0.8180000305175781,0.40700000762939453,0.03987112641334534,BlockedShot,Bayer Leverkusen,h,Granit Xhaka,Jonas Hofmann,LeftFoot
2024-04-14 15:30:00,28,23319,0.9690000152587891,0.4329999923706055,0.4003250002861023,SavedShot,Bayer Leverkusen,h,Jonathan Tah,Jonas Hofmann,Head
2024-04-14 15:30:00,28,23319,0.955999984741211,0.4640000152587891,0.1462656408548355,SavedShot,Bayer Leverkusen,h,Victor Boniface,,RightFoot
2024-04-14 15:30:00,34,23319,0.8919999694824219,0.4379999923706055,0.1472373604774475,BlockedShot,Bayer Leverkusen,h,Jonas Hofmann,,RightFoot
2024-04-14 15:30:00,37,23319,0.9390000152587891,0.6890000152587891,0.06192167103290558,ShotOnPost,Bayer Leverkusen,h,Amine Adli,Jonas Hofmann,LeftFoot
2024-04-14 15:30:00,43,23319,0.9009999847412109,0.4379999923706055,0.050434011965990067,BlockedShot,Bayer Leverkusen,h,Edmond Tapsoba,Jonas Hofmann,Head
2024-04-14 15:30:00,58,23319,0.799000015258789,0.5659999847412109,0.029456332325935364,MissedShots,Bayer Leverkusen,h,Florian Wirtz,,RightFoot
2024-04-14 15:30:00,59,23319,0.759000015258789,0.5079999923706054,0.032661568373441696,Goal,Bayer Leverkusen,h,Granit Xhaka,Victor Boniface,LeftFoot
2024-04-14 15:30:00,64,23319,0.875,0.6459999847412109,0.11050161719322205,BlockedShot,Bayer Leverkusen,h,Florian Wirtz,Piero Hincapié,RightFoot
2024-04-14 15:30:00,67,23319,0.759000015258789,0.5079999923706054,0.041222088038921356,Goal,Bayer Leverkusen,h,Florian Wirtz,Robert Andrich,RightFoot
2024-04-14 15:30:00,70,23319,0.9319999694824219,0.605,0.11768131703138351,SavedShot,Bayer Leverkusen,h,Patrik Schick,Jeremie Frimpong,LeftFoot
2024-04-14 15:30:00,71,23319,0.8859999847412109,0.36200000762939455,0.10713258385658264,SavedShot,Bayer Leverkusen,h,Jeremie Frimpong,,RightFoot
2024-04-14 15:30:00,80,23319,0.8219999694824218,0.47299999237060547,0.11061465740203857,MissedShots,Bayer Leverkusen,h,Exequiel Palacios,Florian Wirtz,RightFoot
2024-04-14 15:30:00,82,23319,0.860999984741211,0.5479999923706055,0.47347575426101685,Goal,Bayer Leverkusen,h,Florian Wirtz,Exequiel Palacios,RightFoot
2024-04-14 15:30:00,89,23319,0.889000015258789,0.37099998474121093,0.2738148272037506,Goal,Bayer Leverkusen,h,Florian Wirtz,Álex Grimaldo,RightFoot
2024-04-14 15:30:00,6,23319,0.8109999847412109,0.5670000076293945,0.05368034541606903,BlockedShot,Werder Bremen,a,Leonardo Bittencourt,,RightFoot
2024-04-14 15:30:00,11,23319,0.860999984741211,0.2670000076293945,0.034682728350162506,BlockedShot,Werder Bremen,a,Julián Malatini,,LeftFoot
2024-04-14 15:30:00,18,23319,0.8830000305175781,0.445,0.09597548097372055,BlockedShot,Werder Bremen,a,Nick Woltemade,Senne Lynen,RightFoot
2024-04-14 15:30:00,45,23319,0.9730000305175781,0.4779999923706055,0.6240178346633911,SavedShot,Werder Bremen,a,Mitchell Weiser,Romano Schmid,Head
2024-04-14 15:30:00,50,23319,0.7569999694824219,0.4929999923706055,0.024508029222488403,SavedShot,Werder Bremen,a,Leonardo Bittencourt,Romano Schmid,LeftFoot
2024-04-14 15:30:00,74,23319,0.8869999694824219,0.6580000305175782,0.027408897876739502,SavedShot,Werder Bremen,a,Olivier Deman,Leonardo Bittencourt,LeftFoot
2024-04-14 15:30:00,74,23319,0.7959999847412109,0.485,0.025861769914627075,MissedShots,Werder Bremen,a,Romano Schmid,,RightFoot
2024-04-21 15:30:00,15,23326,0.7330000305175781,0.4179999923706055,0.019573749974370003,MissedShots,Borussia Dortmund,h,Julian Ryerson,Jamie Bynoe-Gittens,RightFoot
2024-04-21 15:30:00,16,23326,0.705999984741211,0.6990000152587891,0.011582404375076294,BlockedShot,Borussia Dortmund,h,Jamie Bynoe-Gittens,Niclas Füllkrug,RightFoot
2024-04-21 15:30:00,41,23326,0.86,0.415,0.09397008270025253,SavedShot,Borussia Dortmund,h,Marcel Sabitzer,Niclas Füllkrug,RightFoot
2024-04-21 15:30:00,46,23326,0.925,0.48200000762939454,0.1141841858625412,MissedShots,Borussia Dortmund,h,Emre Can,Julian Brandt,Head
2024-04-21 15:30:00,50,23326,0.7269999694824218,0.4129999923706055,0.01730729639530182,BlockedShot,Borussia Dortmund,h,Marcel Sabitzer,Julian Brandt,RightFoot
2024-04-21 15:30:00,50,23326,0.875999984741211,0.3729999923706055,0.08239609003067017,BlockedShot,Borussia Dortmund,h,Marius Wolf,Julian Ryerson,RightFoot
2024-04-21 15:30:00,54,23326,0.8080000305175781,0.23700000762939452,0.02021023817360401,BlockedShot,Borussia Dortmund,h,Jamie Bynoe-Gittens,Emre Can,LeftFoot
2024-04-21 15:30:00,80,23326,0.9259999847412109,0.534000015258789,0.41477254033088684,Goal,Borussia Dortmund,h,Niclas Füllkrug,Marcel Sabitzer,RightFoot
2024-04-21 15:30:00,0,23326,0.950999984741211,0.28,0.05432450398802757,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Jonas Hofmann,RightFoot
2024-04-21 15:30:00,7,23326,0.9269999694824219,0.495,0.45158901810646057,MissedShots,Bayer Leverkusen,a,Jeremie Frimpong,Nathan Tella,Head
2024-04-21 15:30:00,13,23326,0.774000015258789,0.33,0.02416718192398548,MissedShots,Bayer Leverkusen,a,Jonas Hofmann,Edmond Tapsoba,RightFoot
2024-04-21 15:30:00,20,23326,0.915,0.5640000152587891,0.06870866566896439,MissedShots,Bayer Leverkusen,a,Nathan Tella,Jonas Hofmann,Head
2024-04-21 15:30:00,35,23326,0.7580000305175781,0.6,0.02296801656484604,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,Jeremie Frimpong,LeftFoot
2024-04-21 15:30:00,37,23326,0.7669999694824219,0.37,0.06861437857151031,MissedShots,Bayer Leverkusen,a,Álex Grimaldo,,LeftFoot
2024-04-21 15:30:00,42,23326,0.8719999694824219,0.6769999694824219,0.05394264683127403,MissedShots,Bayer Leverkusen,a,Nathan Tella,Álex Grimaldo,LeftFoot
